feature_1,feature_2,Пирсон,Спирман
"Динамическая вязкость CCS -20°C, ASTM D5293","Испаряемость по NOACK, ASTM D5800",0.07446608494208601,0.6854632127762511
"Испаряемость по NOACK, ASTM D5800",Последовательность 1 | ASTM D892,0.07446565943006865,0.2786436070287468
"Время испытания | - Daimler Oxidation Test (DOT), ч","Динамическая вязкость CCS -15°C, ASTM D5293",-0.07430746602911219,-0.09947735230489184
"Динамическая вязкость CCS -35°C, ASTM D5293","Кинематическая вязкость, при 100°C, ASTM D445",-0.07383036531342822,-0.044303824357433325
"Время испытания | - Daimler Oxidation Test (DOT), ч","Динамическая вязкость CCS -25°C, ASTM D5293",-0.07355276022924384,-0.06126325812015469
"Массовая доля, %",Деэм.время | ASTM D1401,0.07324648566692119,0.03233084085438667
Деэм.масло | ASTM D1401,"Массовая доля цинка, ASTM D6481",-0.07267438345688979,0.3272013861792014
Деэм.вода | ASTM D1401,"Массовая доля цинка, ASTM D6481",-0.07266648109681793,0.3289902186722714
"Дозировка катализатора, категория","Динамическая вязкость CCS -35°C, ASTM D5293",0.07264232360990797,-0.025361080053959716
"Динамическая вязкость CCS -30°C, ASTM D5293","Массовая доля цинка, ASTM D6481",-0.07201549490675813,0.11108610838504504
"Испаряемость по NOACK, ASTM D5800",Последовательность 2 | ASTM D892,0.07199491150676872,0.18045621073170545
"Динамическая вязкость CCS -20°C, ASTM D5293","Массовая доля фосфора, ASTM D6481",-0.0709060017495515,0.1816191707013594
"Испаряемость по NOACK, ASTM D5800","Массовая доля кальция, ASTM D6481",-0.07053447315878786,0.27611639007140526
"Время испытания | - Daimler Oxidation Test (DOT), ч","Кинематическая вязкость, при 100°C, ASTM D445",-0.07041326836534843,-0.09784072285057996
"Массовая доля, %",Деэм.эмульсия | ASTM D1401,0.07040903806538701,0.06702320314292204
"Массовая доля кальция, ASTM D6481","Массовая доля фосфора, ASTM D6481",-0.07037621355952102,0.6780411869776508
"Температура испытания | ASTM D445 Daimler Oxidation Test (DOT), °C","Кинематическая вязкость, при 40°C, ASTM D445",0.06959127400726983,0.08647428346162507
"Массовая доля, %","Кинематическая вязкость, при 100°C, ASTM D445",-0.06912009487710112,0.05976407728399329
"Динамическая вязкость CCS -20°C, ASTM D5293","Массовая доля цинка, ASTM D6481",-0.068286615683006,0.17319762224675173
"Массовая доля фосфора, ASTM D6481","Плотность при 15°С, ASTM D4052",-0.06807097634474658,-0.1278887878972773
"Массовая доля фосфора, ASTM D6481","Плотность при 20°С, ASTM D4052",-0.06807052770744779,-0.1278887878972773
"Динамическая вязкость CCS -25°C, ASTM D5293","Массовая доля фосфора, ASTM D6481",-0.06802694273622274,0.17370425712566984
"Динамическая вязкость CCS -15°C, ASTM D5293","Массовая доля фосфора, ASTM D6481",-0.06735067369178444,0.3084167501938097
"Температура испытания | ASTM D445 Daimler Oxidation Test (DOT), °C","Кислотное число, ГОСТ 11362",0.06589928638450282,0.050945988031132865
"Динамическая вязкость CCS -20°C, ASTM D5293",Последовательность 2 | ASTM D892,0.06582088523594012,0.13126142787346295
"Массовая доля цинка, ASTM D6481","Плотность при 15°С, ASTM D4052",-0.06554860582851578,-0.12826807037425791
"Массовая доля цинка, ASTM D6481","Плотность при 20°С, ASTM D4052",-0.06554817387418121,-0.12826807037425791
"Динамическая вязкость CCS -25°C, ASTM D5293","Массовая доля цинка, ASTM D6481",-0.06551262465058633,0.16683409906479815
Деэм.время | ASTM D1401,"Массовая доля кальция, ASTM D6481",-0.06526925073922073,0.2655794834255723
"Динамическая вязкость CCS -15°C, ASTM D5293","Массовая доля цинка, ASTM D6481",-0.0648643311565194,0.30078751726205943
"Время испытания | - Daimler Oxidation Test (DOT), ч","Испаряемость по NOACK, ASTM D5800",-0.06484384866642483,-0.10090447003709832
"Индекс вязкости, ГОСТ 25371",Цвет Сейболт | -,0.06456020539138588,0.06241504789141399
Деаэрация | ASTM D3427,"Динамическая вязкость CCS -30°C, ASTM D5293",0.06324481545753753,0.10977279104193431
"Динамическая вязкость CCS -30°C, ASTM D5293",Температура проведения теста | -,0.06324481545753752,0.10977279104193431
"Количество биотоплива | - Daimler Oxidation Test (DOT), % масс","Динамическая вязкость CCS -30°C, ASTM D5293",-0.061484465032648136,-0.0330944688020271
"Динамическая вязкость CCS -35°C, ASTM D5293","Щелочное число, ASTM D2896",-0.061027733287032405,-0.16666952582428968
"Испаряемость по NOACK, ASTM D5800","Массовая доля фосфора, ASTM D6481",-0.060226843475902125,0.35100492048044823
"Дозировка катализатора, категория",Деэм.время | ASTM D1401,-0.05999224587603972,-0.08121665926274554
"Испаряемость по NOACK, ASTM D5800","Плотность при 15°С, ASTM D4052",-0.05999212073976526,-0.09530355626016734
"Испаряемость по NOACK, ASTM D5800","Плотность при 20°С, ASTM D4052",-0.0599917249457612,-0.09530355626016734
"Массовая доля серы, ASTM D6481","Щелочное число, ASTM D2896",-0.05950946672341017,0.08494681188245101
"Индекс вязкости, ГОСТ 25371","Кислотное число, ГОСТ 11362",-0.05886960883180204,-0.0646031141837892
"Кинематическая вязкость, при 40°C, ASTM D445","Щелочное число, ASTM D2896",-0.05857325935451633,-0.3236380799525057
Деаэрация | ASTM D3427,"Динамическая вязкость CCS -20°C, ASTM D5293",0.05828651511566797,0.11704436915344808
"Динамическая вязкость CCS -20°C, ASTM D5293",Температура проведения теста | -,0.058286515115667965,0.11704436915344808
"Испаряемость по NOACK, ASTM D5800","Массовая доля цинка, ASTM D6481",-0.058000733884035746,0.34325602254909016
"Дозировка катализатора, категория","Массовая доля кальция, ASTM D6481",-0.05723229865267031,-0.04163473849265581
Деэм.вода | ASTM D1401,"Массовая доля серы, ASTM D6481",-0.05715657453660984,0.49101060685332804
"Дозировка катализатора, категория",Температура проведения теста | -,0.05710144293775358,0.057101442937753565
"Дозировка катализатора, категория",Деаэрация | ASTM D3427,0.057101442937753474,0.057101442937753565
Деэм.масло | ASTM D1401,"Массовая доля серы, ASTM D6481",-0.05709721144908591,0.49514649190580734
"Динамическая вязкость CCS -30°C, ASTM D5293","Массовая доля серы, ASTM D6481",-0.057024380689235606,0.2558612540431524
"Количество биотоплива | - Daimler Oxidation Test (DOT), % масс","Массовая доля кальция, ASTM D6481",-0.056968977277701886,-0.13520477916969137
Деэм.время | ASTM D1401,"Массовая доля фосфора, ASTM D6481",-0.05571534607097998,0.3478636116969866
Деэм.время | ASTM D1401,"Плотность при 15°С, ASTM D4052",-0.0555220329068209,-0.07514818569696059
Деэм.время | ASTM D1401,"Плотность при 20°С, ASTM D4052",-0.0555216666039223,-0.07514818569696059
"Динамическая вязкость CCS -25°C, ASTM D5293",Температура проведения теста | -,0.05459641657446567,0.11396936547903753
Деаэрация | ASTM D3427,"Динамическая вязкость CCS -25°C, ASTM D5293",0.05459641657446565,0.11396936547903753
"Массовая доля, %","Щелочное число, ASTM D2896",-0.054173238387575186,-0.029594607938801174
"Количество биотоплива | - Daimler Oxidation Test (DOT), % масс","Динамическая вязкость CCS -35°C, ASTM D5293",-0.05405152875865174,-0.14525449928098064
"Температура испытания | ASTM D445 Daimler Oxidation Test (DOT), °C","Массовая доля серы, ASTM D6481",-0.053982576436264834,0.05454577051285214
"Кислотное число, ГОСТ 11362","Температура застывания, ГОСТ 20287, метод Б",0.05389519502111952,0.06285225782188508
Деэм.время | ASTM D1401,"Массовая доля цинка, ASTM D6481",-0.053676467298844184,0.3280922217706622
"Массовая доля серы, ASTM D6481","Плотность при 15°С, ASTM D4052",-0.053561312207846976,-0.10861880385184049
"Массовая доля серы, ASTM D6481","Плотность при 20°С, ASTM D4052",-0.05356096091482804,-0.10861880385184049
"Динамическая вязкость CCS -20°C, ASTM D5293","Массовая доля серы, ASTM D6481",-0.05326986947817323,0.3305229374929365
"Массовая доля, %","Кинематическая вязкость, при 40°C, ASTM D445",-0.051685531209627135,0.20043724812370567
"Динамическая вязкость CCS -25°C, ASTM D5293","Массовая доля серы, ASTM D6481",-0.051205072584825005,0.31930807078283896
"Время испытания | - Daimler Oxidation Test (DOT), ч","Кинематическая вязкость, при 40°C, ASTM D445",-0.050713432608733094,-0.055432353213123474
"Время испытания | - Daimler Oxidation Test (DOT), ч","Динамическая вязкость CCS -35°C, ASTM D5293",-0.050687728367759345,-0.07554552938286051
"Динамическая вязкость CCS -15°C, ASTM D5293","Массовая доля серы, ASTM D6481",-0.05040150532141218,0.46146746021382185
"Время испытания | - Daimler Oxidation Test (DOT), ч","Плотность при 15°С, ASTM D4052",0.05028298779669899,0.050042748751005235
"Время испытания | - Daimler Oxidation Test (DOT), ч","Плотность при 20°С, ASTM D4052",0.05026483088876639,0.04990881031339799
"Массовая доля, %","Щелочное число, ГОСТ 11362",0.050082600510218414,0.09354958049242354
"Количество биотоплива | - Daimler Oxidation Test (DOT), % масс",Последовательность 1 | ASTM D892,-0.04974387464239619,-0.07709164680385708
"Динамическая вязкость CCS -35°C, ASTM D5293","Массовая доля кальция, ASTM D6481",-0.04969923996069129,0.024368021584265834
"Температура испытания | ASTM D445 Daimler Oxidation Test (DOT), °C","Динамическая вязкость CCS -30°C, ASTM D5293",0.04956228994434798,0.015298075329950369
"Время испытания | - Daimler Oxidation Test (DOT), ч","Кислотное число, ГОСТ 11362",-0.04867685927784582,-0.04001065593222939
"Кинематическая вязкость, при 40°C, ASTM D445","Массовая доля кальция, ASTM D6481",-0.04770222269633924,0.013270152549591357
"Количество биотоплива | - Daimler Oxidation Test (DOT), % масс",Последовательность 3 | ASTM D892,-0.04698110382161265,-0.06179755132902493
"Испаряемость по NOACK, ASTM D5800","Массовая доля серы, ASTM D6481",-0.046754995472015136,0.5071335079192197
"Количество биотоплива | - Daimler Oxidation Test (DOT), % масс",Деэм.эмульсия | ASTM D1401,-0.04594259039565678,-0.04575538430802698
"Температура испытания | ASTM D445 Daimler Oxidation Test (DOT), °C","Плотность при 15°С, ASTM D4052",-0.045210809061504625,-0.04616509997729286
"Температура испытания | ASTM D445 Daimler Oxidation Test (DOT), °C","Плотность при 20°С, ASTM D4052",-0.04518190701976492,-0.04606022891858677
"Массовая доля цинка, ASTM D6481","Щелочное число, ГОСТ 11362",0.04451712714181882,0.20046109074996973
"Количество биотоплива | - Daimler Oxidation Test (DOT), % масс","Массовая доля серы, ASTM D6481",0.04402137350500466,-0.09475611961525991
"Индекс вязкости, ГОСТ 25371","Щелочное число, ГОСТ 11362",-0.0440206065073447,-0.07375953604004234
"Количество биотоплива | - Daimler Oxidation Test (DOT), % масс",Последовательность 2 | ASTM D892,-0.043796558590908495,-0.04361809711725509
"Массовая доля кальция, ASTM D6481","Массовая доля серы, ASTM D6481",-0.04330401452023301,0.5752232581902155
"Массовая доля, %",Определение содержания воды методом Карла Фишера | ASTM D 6304,0.04245607191303042,0.04592896238046238
"Динамическая вязкость CCS -35°C, ASTM D5293","Массовая доля фосфора, ASTM D6481",-0.042434951953695836,0.10331683781388996
Деэм.время | ASTM D1401,"Массовая доля серы, ASTM D6481",-0.042181868735646076,0.49327157103827146
"Массовая доля, %","Динамическая вязкость CCS -35°C, ASTM D5293",0.04152437926067043,0.08388206700509133
"Динамическая вязкость CCS -35°C, ASTM D5293","Массовая доля цинка, ASTM D6481",-0.04086679933032802,0.08597176351802374
"Кинематическая вязкость, при 40°C, ASTM D445","Массовая доля фосфора, ASTM D6481",-0.04073246321195689,0.10221648798970195
"Температура застывания, ГОСТ 20287, метод Б","Щелочное число, ГОСТ 11362",0.04030091620686378,0.07176052477629108
"Массовая доля фосфора, ASTM D6481","Щелочное число, ГОСТ 11362",0.040207776241407554,0.19845599994343416
Деэм.масло | ASTM D1401,"Кислотное число, ГОСТ 11362",-0.03967073249647851,-0.04342095484334238
Деэм.вода | ASTM D1401,"Кислотное число, ГОСТ 11362",-0.039666469994090216,-0.04342057201402118
"Время испытания | - Daimler Oxidation Test (DOT), ч","Динамическая вязкость CCS -30°C, ASTM D5293",-0.03950770623002884,-0.011394692845385699
"Динамическая вязкость CCS -30°C, ASTM D5293","Кислотное число, ГОСТ 11362",-0.03930968256432324,-0.0856710586258783
"Кинематическая вязкость, при 40°C, ASTM D445","Массовая доля цинка, ASTM D6481",-0.03922382998489051,0.09358011803532745
"Индекс вязкости, ГОСТ 25371","Кинематическая вязкость, при -30⁰С | ASTM D445",0.038916662143657674,0.040565699090461656
"Дозировка катализатора, категория","Щелочное число, ASTM D2896",-0.03841300436503471,-0.011695381859801714
"Массовая доля, %",Деэм.масло | ASTM D1401,0.03836390523106422,0.03311017873936326
"Кислотное число, ГОСТ 11362",Общее содержание азота | ASTM D3228,0.037531456329718604,0.1860007069054292
"Динамическая вязкость CCS -20°C, ASTM D5293","Кислотное число, ГОСТ 11362",-0.037274269206654435,-0.08161590862152174
"Температура испытания | ASTM D445 Daimler Oxidation Test (DOT), °C","Массовая доля кальция, ASTM D6481",0.0372583788170865,0.09483806481057447
"Кислотное число, ГОСТ 11362","Массовая доля фосфора, ASTM D6481",-0.035923166742840976,-0.08890579448084841
"Кислотное число, ГОСТ 11362","Плотность при 15°С, ASTM D4052",-0.03577812785075834,-0.03917741986359046
"Кислотное число, ГОСТ 11362","Плотность при 20°С, ASTM D4052",-0.035777891806952886,-0.03917741986359046
"Динамическая вязкость CCS -25°C, ASTM D5293","Кислотное число, ГОСТ 11362",-0.03576024629296139,-0.08121569358907225
"Массовая доля, %",Деэм.вода | ASTM D1401,0.035725162427531355,0.027429504768289523
"Дозировка катализатора, категория","Индекс вязкости, ГОСТ 25371",-0.03564223464094275,-0.03507394429133415
"Динамическая вязкость CCS -15°C, ASTM D5293","Кислотное число, ГОСТ 11362",-0.03540657677031529,-0.0646887879147149
"Дозировка катализатора, категория","Массовая доля фосфора, ASTM D6481",-0.0352612909500903,-0.029757994841822993
"Кислотное число, ГОСТ 11362","Массовая доля цинка, ASTM D6481",-0.034592099498426856,-0.09008945256622625
"Количество биотоплива | - Daimler Oxidation Test (DOT), % масс","Щелочное число, ASTM D2896",-0.03446369596531283,-0.0267952875325813
"Температура испытания | ASTM D445 Daimler Oxidation Test (DOT), °C",Последовательность 1 | ASTM D892,0.0341864736044854,0.05350501017309497
"Дозировка катализатора, категория","Массовая доля серы, ASTM D6481",-0.03406609375318072,-0.030497221634278253
"Кинематическая вязкость, при 100°C, ASTM D445","Щелочное число, ASTM D2896",0.03399511206126635,0.37497736850068464
"Количество биотоплива | - Daimler Oxidation Test (DOT), % масс",Массовая доля фосфора | ASTM D6481,-0.033893567081534744,-0.036473546983963136
"Количество биотоплива | - Daimler Oxidation Test (DOT), % масс",Массовая доля цинка | ASTM D6481,-0.0338830988077106,-0.036473546983963136
"Количество биотоплива | - Daimler Oxidation Test (DOT), % масс",Массовая доля серы | ASTM D6481,-0.03385845192009195,-0.03376180793303175
"Динамическая вязкость CCS -35°C, ASTM D5293","Массовая доля серы, ASTM D6481",-0.032668377037505636,0.1662861623181246
"Температура испытания | ASTM D445 Daimler Oxidation Test (DOT), °C",Последовательность 3 | ASTM D892,0.03228775959358574,0.04289023194619845
"Время испытания | - Daimler Oxidation Test (DOT), ч","Массовая доля кальция, ASTM D6481",-0.032240084245730875,-0.06625473085301474
"Кинематическая вязкость, при 40°C, ASTM D445","Массовая доля серы, ASTM D6481",-0.031940912091969316,0.24968292486251029
"Испаряемость по NOACK, ASTM D5800","Кислотное число, ГОСТ 11362",-0.031659251990817164,-0.05509694023057686
"Температура испытания | ASTM D445 Daimler Oxidation Test (DOT), °C",Деэм.эмульсия | ASTM D1401,0.031574041330190296,0.03175625900304892
"Кинематическая вязкость, при 100°C, ASTM D445",Последовательность 1 | ASTM D892,-0.031201595227818162,0.04655870952310758
"Дозировка катализатора, категория","Массовая доля цинка, ASTM D6481",-0.030344966590562298,-0.0331725566275104
"Дозировка катализатора, категория","Кинематическая вязкость, при 40°C, ASTM D445",-0.03025072130615507,-0.028482942279915064
"Температура испытания | ASTM D445 Daimler Oxidation Test (DOT), °C",Последовательность 2 | ASTM D892,0.0300991811554483,0.030272887228983327
"Кинематическая вязкость, при 40°C, ASTM D445","Плотность при 20°С, ASTM D4052",-0.029736970180491054,0.2538602560612869
"Кинематическая вязкость, при 40°C, ASTM D445","Плотность при 15°С, ASTM D4052",-0.029736641786714545,0.25388858133532366
"Кинематическая вязкость, при 100°C, ASTM D445",Последовательность 3 | ASTM D892,-0.029693577902798987,0.01462304013754787
Деэм.масло | ASTM D1401,"Щелочное число, ГОСТ 11362",-0.029664367400080677,-0.049575156308242135
Деэм.вода | ASTM D1401,"Щелочное число, ГОСТ 11362",-0.029661180051904025,-0.04957471921920284
"Динамическая вязкость CCS -30°C, ASTM D5293","Щелочное число, ГОСТ 11362",-0.02939438706033846,-0.09781351280260245
Деэм.время | ASTM D1401,"Кислотное число, ГОСТ 11362",-0.029300281589718053,-0.04344470718887798
"Индекс вязкости, ГОСТ 25371",Цвет | ASTM D1500,-0.028452792366439338,-0.030684106969997633
"Массовая доля, %",Массовая доля кальция | ASTM D6481,-0.028452781297728463,0.006684817709352409
"Дозировка катализатора, категория","Плотность при 15°С, ASTM D4052",0.028332653918595713,0.02748907477117362
"Дозировка катализатора, категория","Плотность при 20°С, ASTM D4052",0.028323271682100002,0.027953165270777396
"Кислотное число, ГОСТ 11362","Массовая доля серы, ASTM D6481",-0.028267893538584724,-0.07847979677213926
"Динамическая вязкость CCS -15°C, ASTM D5293","Плотность при 15°С, ASTM D4052",0.028203781567274953,0.09565821091641208
"Динамическая вязкость CCS -15°C, ASTM D5293","Плотность при 20°С, ASTM D4052",0.028197516799692752,0.09503173214502017
"Динамическая вязкость CCS -20°C, ASTM D5293","Щелочное число, ГОСТ 11362",-0.027872377108586432,-0.09318361242282833
"Кинематическая вязкость, при 100°C, ASTM D445",Последовательность 2 | ASTM D892,-0.02769593413669487,0.009408392368742947
Деэм.эмульсия | ASTM D1401,"Кинематическая вязкость, при 100°C, ASTM D445",-0.02769173325014907,0.028895605410505506
"Дозировка катализатора, категория","Температура застывания, ГОСТ 20287, метод Б",0.027110682915964905,0.03389789302613941
Общее содержание азота | ASTM D3228,"Щелочное число, ASTM D2896",0.02697154423538862,0.06619094225705253
"Плотность при 15°С, ASTM D4052","Щелочное число, ГОСТ 11362",-0.026753615642115265,-0.0447301705017416
"Плотность при 20°С, ASTM D4052","Щелочное число, ГОСТ 11362",-0.026753439136925447,-0.0447301705017416
"Динамическая вязкость CCS -25°C, ASTM D5293","Щелочное число, ГОСТ 11362",-0.026740244447110904,-0.09272667353555204
"Динамическая вязкость CCS -15°C, ASTM D5293","Щелочное число, ГОСТ 11362",-0.02647578291595768,-0.07385735260389904
"Массовая доля, %","Массовая доля кальция, ASTM D6481",-0.02644676599454317,0.08885526855617637
"Время испытания | - Daimler Oxidation Test (DOT), ч","Массовая доля серы, ASTM D6481",0.026351864872095045,-0.043446443952398696
"Температура застывания, ГОСТ 20287, метод Б",Цвет | ASTM D1500,0.026048564342698227,0.029852514490648588
"Индекс вязкости, ГОСТ 25371",Определение содержания воды методом Карла Фишера | ASTM D 6304,-0.02582775437189648,-0.025913947760262266
Последовательность 1 | ASTM D892,"Щелочное число, ASTM D2896",-0.025776181182518346,-0.056611853327908246
"Кинематическая вязкость, при 100°C, ASTM D445",Температура проведения теста | -,-0.025752157910569746,0.014726368166229018
Деаэрация | ASTM D3427,"Кинематическая вязкость, при 100°C, ASTM D445",-0.02575215791056969,0.014726368166229018
"Время испытания | - Daimler Oxidation Test (DOT), ч",Последовательность 1 | ASTM D892,-0.025080459768318696,-0.03902801627774043
"Массовая доля, %",Деаэрация | ASTM D3427,0.024665570604260886,0.030030626011098537
"Массовая доля, %",Температура проведения теста | -,0.024665570604260847,0.030030626011098537
Последовательность 3 | ASTM D892,"Щелочное число, ASTM D2896",-0.024344574140359974,-0.045380713175887225
"Кинематическая вязкость, при 40°C, ASTM D445","Температура застывания, ГОСТ 20287, метод Б",0.024144708569000826,-0.6753566154613823
"Испаряемость по NOACK, ASTM D5800","Кинематическая вязкость, при 40°C, ASTM D445",-0.023820898824977857,0.5795077703977372
Деэм.эмульсия | ASTM D1401,"Щелочное число, ASTM D2896",-0.023806439336419835,-0.03360023054117064
"Кинематическая вязкость, при 100°C, ASTM D445",Общее содержание азота | ASTM D3228,0.023693802381924686,0.05168104092934251
"Время испытания | - Daimler Oxidation Test (DOT), ч",Последовательность 3 | ASTM D892,-0.023687493037884574,-0.03128530702334167
"Испаряемость по NOACK, ASTM D5800","Щелочное число, ГОСТ 11362",-0.023673666291659814,-0.0629060193146703
Определение содержания воды методом Карла Фишера | ASTM D 6304,"Температура застывания, ГОСТ 20287, метод Б",0.023645339020478877,0.02521163486294545
"Температура испытания | ASTM D445 Daimler Oxidation Test (DOT), °C",Массовая доля фосфора | ASTM D6481,0.023293351085425743,0.02531425366215119
"Температура испытания | ASTM D445 Daimler Oxidation Test (DOT), °C",Массовая доля цинка | ASTM D6481,0.023286156765133112,0.02531425366215119
"Температура испытания | ASTM D445 Daimler Oxidation Test (DOT), °C",Массовая доля серы | ASTM D6481,0.023269218193719812,0.023432186907551736
"Время испытания | - Daimler Oxidation Test (DOT), ч",Деэм.эмульсия | ASTM D1401,-0.023163882957532137,-0.02316388295753206
"Динамическая вязкость CCS -25°C, ASTM D5293","Плотность при 15°С, ASTM D4052",0.023048036302556127,0.3138226226337027
"Динамическая вязкость CCS -25°C, ASTM D5293","Плотность при 20°С, ASTM D4052",0.023045128439467266,0.3137457585465253
"Дозировка катализатора, категория","Щелочное число, ГОСТ 11362",-0.022822478235373023,-0.015019491755837278
Последовательность 2 | ASTM D892,"Щелочное число, ASTM D2896",-0.022694412880493117,-0.032030724712978347
"Массовая доля, %",Общее содержание азота | ASTM D3228,-0.02241987927264644,-0.019226426947627096
"Динамическая вязкость CCS -35°C, ASTM D5293","Кислотное число, ГОСТ 11362",-0.02230633692022212,-0.04727423221753736
"Индекс вязкости, ГОСТ 25371","Кинематическая вязкость, при 40°C, ASTM D445",-0.02214043831294479,0.7025705230857704
"Динамическая вязкость CCS -20°C, ASTM D5293","Плотность при 15°С, ASTM D4052",0.02210118762412809,0.31262977311845525
"Динамическая вязкость CCS -20°C, ASTM D5293","Плотность при 20°С, ASTM D4052",0.02209811649165023,0.3125572568069521
"Время испытания | - Daimler Oxidation Test (DOT), ч",Последовательность 2 | ASTM D892,-0.02208187105702267,-0.022081871057022525
Деэм.время | ASTM D1401,"Щелочное число, ГОСТ 11362",-0.021909711853199763,-0.04960227515550984
Деаэрация | ASTM D3427,"Щелочное число, ASTM D2896",-0.021525888460309752,-0.03038147808032098
Температура проведения теста | -,"Щелочное число, ASTM D2896",-0.021525888460309717,-0.03038147808032098
"Время испытания | - Daimler Oxidation Test (DOT), ч","Щелочное число, ASTM D2896",-0.021514177629239628,-0.020107886311269692
"Массовая доля, %","Кинематическая вязкость, при -30⁰С | ASTM D445",-0.02143389632496739,-0.023524357215096266
Массовая доля кальция | ASTM D6481,"Щелочное число, ASTM D2896",0.021428755239767987,0.01730389540409349
"Кинематическая вязкость, при 40°C, ASTM D445","Кислотное число, ГОСТ 11362",-0.02140919852835202,-0.09179687570625442
"Массовая доля кальция, ASTM D6481",Последовательность 1 | ASTM D892,-0.020991791231986513,0.08621006249883416
"Динамическая вязкость CCS -30°C, ASTM D5293","Плотность при 20°С, ASTM D4052",-0.020650350818837676,0.25813595085856794
"Динамическая вязкость CCS -30°C, ASTM D5293","Плотность при 15°С, ASTM D4052",-0.02064543498298947,0.2581908106197672
"Кинематическая вязкость, при 100°C, ASTM D445","Плотность при 20°С, ASTM D4052",0.020473731812231336,0.006967910230826817
"Количество биотоплива | - Daimler Oxidation Test (DOT), % масс",Общее содержание азота | ASTM D3228,-0.020465814084000125,-0.027556386918155054
"Кинематическая вязкость, при 100°C, ASTM D445","Плотность при 15°С, ASTM D4052",0.02040482491146556,0.007015555999070515
"Массовая доля кальция, ASTM D6481",Цвет | ASTM D1500,-0.02033305650915364,-0.04843178969002604
"Кинематическая вязкость, при 100°C, ASTM D445",Массовая доля фосфора | ASTM D6481,-0.020059563602604098,0.031077548113531545
"Кинематическая вязкость, при 100°C, ASTM D445",Массовая доля цинка | ASTM D6481,-0.020043116450957587,0.031081128629841494
"Кинематическая вязкость, при 100°C, ASTM D445",Массовая доля серы | ASTM D6481,-0.020042733234783013,0.025752445033264328
"Индекс вязкости, ГОСТ 25371","Массовая доля сульфатной золы, ГОСТ 12417",-0.020019184760543044,-0.020058276413515933
"Индекс вязкости, ГОСТ 25371",Массовая доля фосфора | ASTM D6481,-0.020015404206087287,-0.021669334910327395
"Индекс вязкости, ГОСТ 25371",Массовая доля цинка | ASTM D6481,-0.020009222303444065,-0.021669334910327395
"Индекс вязкости, ГОСТ 25371",Массовая доля серы | ASTM D6481,-0.019994667405255937,-0.020058260952812868
"Массовая доля кальция, ASTM D6481",Последовательность 3 | ASTM D892,-0.01982579748310877,0.07735713993044475
"Кинематическая вязкость, при 100°C, ASTM D445",Определение содержания воды методом Карла Фишера | ASTM D 6304,-0.019797687529345024,0.05811792937489683
"Динамическая вязкость CCS -35°C, ASTM D5293","Плотность при 20°С, ASTM D4052",0.019730743677430163,0.16818603253038372
"Динамическая вязкость CCS -35°C, ASTM D5293","Плотность при 15°С, ASTM D4052",0.019727754286914347,0.1682148435290093
"Количество биотоплива | - Daimler Oxidation Test (DOT), % масс",Цвет Сейболт | -,-0.019557927089884283,-0.019478232780505655
Деэм.эмульсия | ASTM D1401,"Массовая доля кальция, ASTM D6481",-0.01938522956771374,0.057413538536142734
"Дозировка катализатора, категория",Последовательность 1 | ASTM D892,-0.019290474936326414,-0.030018148661345972
Деэм.масло | ASTM D1401,Цвет | ASTM D1500,-0.019173613298023095,-0.020623359105602923
Деэм.вода | ASTM D1401,Цвет | ASTM D1500,-0.01917155315021809,-0.020623177275733092
"Динамическая вязкость CCS -30°C, ASTM D5293",Цвет | ASTM D1500,-0.01899911105556937,-0.0406906069517159
"Температура испытания | ASTM D445 Daimler Oxidation Test (DOT), °C","Щелочное число, ASTM D2896",0.018888649518745155,0.016596319284672832
"Массовая доля, %",Массовая доля серы | ASTM D6481,0.01885765263398982,0.02062840966241475
"Дозировка катализатора, категория",Цвет | ASTM D1500,-0.018684484382733665,-0.02011048233606152
"Время испытания | - Daimler Oxidation Test (DOT), ч",Температура проведения теста | -,0.0184959455900663,0.018495945590066315
"Время испытания | - Daimler Oxidation Test (DOT), ч",Деаэрация | ASTM D3427,0.018495945590066273,0.018495945590066315
"Массовая доля, %",Массовая доля фосфора | ASTM D6481,0.01848707088487309,0.00677064153546738
"Массовая доля кальция, ASTM D6481",Последовательность 2 | ASTM D892,-0.018482168299290478,0.04774254494095517
"Массовая доля сульфатной золы, ГОСТ 12417","Температура застывания, ГОСТ 20287, метод Б",0.018327586818454228,0.019514662358510394
Массовая доля фосфора | ASTM D6481,"Температура застывания, ГОСТ 20287, метод Б",0.01832412571647432,0.021082058377836367
Массовая доля цинка | ASTM D6481,"Температура застывания, ГОСТ 20287, метод Б",0.01831846617744956,0.021082058377836367
Массовая доля серы | ASTM D6481,"Температура застывания, ГОСТ 20287, метод Б",0.018305141151312494,0.019514647316819178
"Массовая доля, %",Массовая доля цинка | ASTM D6481,0.018282384950932283,0.006747829387593236
"Дозировка катализатора, категория",Последовательность 3 | ASTM D892,-0.018219083500571404,-0.02406289344708896
"Массовая доля, %","Массовая доля сульфатной золы, ГОСТ 12417",0.018195224509379895,0.02104267981087083
"Динамическая вязкость CCS -20°C, ASTM D5293",Цвет | ASTM D1500,-0.018015357387167936,-0.03876455960732509
"Массовая доля фосфора, ASTM D6481",Последовательность 1 | ASTM D892,-0.017924286285684262,0.12368118816738358
"Плотность при 15°С, ASTM D4052",Последовательность 1 | ASTM D892,-0.01785308032001321,-0.02777520560879
