feature_1,feature_2,Пирсон,Спирман
"Массовая доля серы, ASTM D6481",Последовательность 2 | ASTM D892,-0.011642172863770145,0.11455061852911616
Деэм.эмульсия | ASTM D1401,"Массовая доля серы, ASTM D6481",-0.011467385457697989,0.1143251251855549
"Oxidation EOT | DIN 51453 Daimler Oxidation Test (DOT), A/cm","Щелочное число, ГОСТ 11362",-0.011399316498806364,0.0097532626202545
"Массовая доля кальция, ASTM D6481","Массовая доля сульфатной золы, ГОСТ 12417",-0.011360035282921836,0.07757887450599366
"Массовая доля сульфатной золы, ГОСТ 12417","Массовая доля цинка, ASTM D6481",-0.011290595114478962,0.08990124088214818
"Испаряемость по NOACK, ASTM D5800","Массовая доля сульфатной золы, ГОСТ 12417",-0.01119832459617602,-0.017801456562135103
"Испаряемость по NOACK, ASTM D5800",Массовая доля фосфора | ASTM D6481,-0.011196088915313878,-0.019504879306343877
"Испаряемость по NOACK, ASTM D5800",Массовая доля цинка | ASTM D6481,-0.011191788750467781,-0.019504879306343877
"Динамическая вязкость CCS -35°C, ASTM D5293",Цвет | ASTM D1500,-0.011190548529020015,-0.02305378690904676
"Испаряемость по NOACK, ASTM D5800",Массовая доля серы | ASTM D6481,-0.011184286786603716,-0.01780144221120244
"Oxidation EOT | DIN 51453 Daimler Oxidation Test (DOT), A/cm",Деэм.эмульсия | ASTM D1401,0.01113938378128138,0.019306415638050946
Общее содержание азота | ASTM D3228,"Щелочное число, ГОСТ 11362",0.010934930250509055,0.18151561505564742
"Количество биотоплива | - Daimler Oxidation Test (DOT), % масс",Температура проведения теста | -,-0.01081492849186582,-0.010846044606694668
"Количество биотоплива | - Daimler Oxidation Test (DOT), % масс",Деаэрация | ASTM D3427,-0.01081492849186579,-0.010846044606694668
"Кинематическая вязкость, при 40°C, ASTM D445",Цвет | ASTM D1500,-0.010613684249868006,-0.045041597648938475
"Время испытания | - Daimler Oxidation Test (DOT), ч",Общее содержание азота | ASTM D3228,-0.010606236978778829,-0.014340404240406338
"Время испытания | - Daimler Oxidation Test (DOT), ч","Массовая доля фосфора, ASTM D6481",0.010439187938693114,-0.05315362836862269
"Delta Kin. Viscosity KV100 - relative | - Daimler Oxidation Test (DOT), %",Общее содержание азота | ASTM D3228,-0.010320752609400506,-0.0475168963394268
"Дозировка катализатора, категория","Динамическая вязкость CCS -15°C, ASTM D5293",-0.010145623917389464,-0.028389061421528243
Деэм.время | ASTM D1401,"Массовая доля сульфатной золы, ГОСТ 12417",-0.010069585999617678,-0.01395633165779916
Деэм.время | ASTM D1401,Массовая доля фосфора | ASTM D6481,-0.010067575664900583,-0.015291814104903175
Деэм.время | ASTM D1401,Массовая доля цинка | ASTM D6481,-0.01006370893650224,-0.015291814104903175
Деэм.время | ASTM D1401,Массовая доля серы | ASTM D6481,-0.010056963135409722,-0.013956320406676243
"Массовая доля серы, ASTM D6481","Щелочное число, ГОСТ 11362",0.010031861955045228,0.04021227735655562
"Массовая доля сульфатной золы, ГОСТ 12417","Щелочное число, ГОСТ 11362",0.009957765359712656,0.2637515451773361
"Температура испытания | ASTM D445 Daimler Oxidation Test (DOT), °C",Массовая доля кальция | ASTM D6481,0.009913596605000866,0.024361015339440382
"Температура испытания | ASTM D445 Daimler Oxidation Test (DOT), °C",Цвет Сейболт | -,0.009877481452664288,0.00993419379888144
"Кинематическая вязкость, при 100°C, ASTM D445",Цвет Сейболт | -,-0.009875921344591782,-0.004677944691812823
Деаэрация | ASTM D3427,"Динамическая вязкость CCS -35°C, ASTM D5293",-0.009864743397252431,-0.018806466120698313
"Динамическая вязкость CCS -35°C, ASTM D5293",Температура проведения теста | -,-0.00986474339725243,-0.018806466120698313
Деэм.эмульсия | ASTM D1401,"Динамическая вязкость CCS -35°C, ASTM D5293",-0.00986474339725241,-0.018806466120698313
"Динамическая вязкость CCS -35°C, ASTM D5293",Определение содержания воды методом Карла Фишера | ASTM D 6304,-0.009851115099083787,-0.018806435757521157
"Массовая доля, %",Последовательность 1 | ASTM D892,0.009786013454427749,0.06841996802841546
"Массовая доля кальция, ASTM D6481",Общее содержание азота | ASTM D3228,-0.00972598733581685,-0.028954672709444632
"Массовая доля серы, ASTM D6481","Массовая доля сульфатной золы, ГОСТ 12417",-0.009642453036629707,-0.02483890990608255
"Массовая доля серы, ASTM D6481",Массовая доля фосфора | ASTM D6481,-0.009640527976543006,-0.027215747100706966
"Массовая доля серы, ASTM D6481",Массовая доля цинка | ASTM D6481,-0.009636825267515189,-0.027215747100706966
Массовая доля серы | ASTM D6481,"Массовая доля серы, ASTM D6481",-0.009630365610660302,-0.024838889881792836
"Кислотное число, ГОСТ 11362",Последовательность 1 | ASTM D892,-0.009562283613453414,-0.016615249250091623
"Oxidation EOT | DIN 51453 Daimler Oxidation Test (DOT), A/cm","Плотность при 20°С, ASTM D4052",0.009393402497847734,0.0049796992997451816
"Oxidation EOT | DIN 51453 Daimler Oxidation Test (DOT), A/cm","Плотность при 15°С, ASTM D4052",0.009390515578501209,0.004692387676302199
"Кинематическая вязкость, при 40°C, ASTM D445",Определение содержания воды методом Карла Фишера | ASTM D 6304,-0.009343297596149125,-0.03674328716331066
"Индекс вязкости, ГОСТ 25371",Массовая доля кальция | ASTM D6481,-0.009248603181735277,-0.022636687007209617
Деэм.масло | ASTM D1401,Общее содержание азота | ASTM D3228,-0.009231410678482462,-0.01247248044591868
Деэм.вода | ASTM D1401,Общее содержание азота | ASTM D3228,-0.00923026472550077,-0.012472328240321892
"Delta Kin. Viscosity KV100 - relative | - Daimler Oxidation Test (DOT), %",Цвет Сейболт | -,-0.009158915545396183,-0.030616644874072573
"Дозировка катализатора, категория","Кинематическая вязкость, при 100°C, ASTM D445",-0.009152876531172338,-0.007930694707139242
"Динамическая вязкость CCS -30°C, ASTM D5293",Общее содержание азота | ASTM D3228,-0.009082548172645245,-0.02412831816247173
"Кислотное число, ГОСТ 11362",Последовательность 3 | ASTM D892,-0.008999605838317395,-0.013004784005654992
"Массовая доля, %","Дозировка катализатора, категория",-0.00869694236796328,-0.007275308793400307
Массовая доля кальция | ASTM D6481,"Температура застывания, ГОСТ 20287, метод Б",0.008562479534952589,0.022044116387976345
"Динамическая вязкость CCS -20°C, ASTM D5293",Общее содержание азота | ASTM D3228,-0.008562439132721535,-0.023133335220564693
"Температура застывания, ГОСТ 20287, метод Б",Цвет Сейболт | -,0.008531286491186436,0.008989384115230637
"Delta Kin. Viscosity KV100 - relative | - Daimler Oxidation Test (DOT), %","Массовая доля сульфатной золы, ГОСТ 12417",-0.008481855280948103,0.008976767017954405
"Кислотное число, ГОСТ 11362",Последовательность 2 | ASTM D892,-0.008389608440789715,-0.009179268918514914
"Кислотное число, ГОСТ 11362",Температура проведения теста | -,-0.008389608440789705,-0.009179268918514914
Деаэрация | ASTM D3427,"Кислотное число, ГОСТ 11362",-0.008389608440789694,-0.009179268918514914
Деэм.эмульсия | ASTM D1401,"Кислотное число, ГОСТ 11362",-0.008389608440789616,-0.009179268918514914
"Кислотное число, ГОСТ 11362",Определение содержания воды методом Карла Фишера | ASTM D 6304,-0.008378018064766216,-0.00917925409851808
"Массовая доля, %","Время испытания | - Daimler Oxidation Test (DOT), ч",0.008329244387260393,0.007538290072207758
"Температура испытания | ASTM D445 Daimler Oxidation Test (DOT), °C","Щелочное число, ASTM D2896",0.008267420730849979,0.009843720177309893
"Delta Kin. Viscosity KV100 - relative | - Daimler Oxidation Test (DOT), %",Температура проведения теста | -,-0.008261662784966152,0.018752976689963844
"Delta Kin. Viscosity KV100 - relative | - Daimler Oxidation Test (DOT), %",Деаэрация | ASTM D3427,-0.008261662784966128,0.018752976689963844
"Динамическая вязкость CCS -25°C, ASTM D5293",Общее содержание азота | ASTM D3228,-0.008225661154791824,-0.02296649061373862
"Массовая доля фосфора, ASTM D6481",Общее содержание азота | ASTM D3228,-0.00816555241727442,-0.025225082111241352
"Динамическая вязкость CCS -15°C, ASTM D5293",Общее содержание азота | ASTM D3228,-0.008151409166263,-0.01841380588485187
"Массовая доля, %",Последовательность 3 | ASTM D892,0.008082447049572566,0.028942829499614783
Общее содержание азота | ASTM D3228,"Плотность при 15°С, ASTM D4052",-0.008048931003956305,-0.010880686592119304
Общее содержание азота | ASTM D3228,"Плотность при 20°С, ASTM D4052",-0.00804887548875273,-0.010880686592119304
"Массовая доля, %","Количество биотоплива | - Daimler Oxidation Test (DOT), % масс",0.008048319899197636,0.008197152502390026
"Температура испытания | ASTM D445 Daimler Oxidation Test (DOT), °C",Температура проведения теста | -,0.00803311187993824,0.008414777349740183
"Температура испытания | ASTM D445 Daimler Oxidation Test (DOT), °C",Деаэрация | ASTM D3427,0.008033111879938222,0.008414777349740183
Цвет Сейболт | -,"Щелочное число, ASTM D2896",-0.008003239779515328,-0.011252536689867249
"Дозировка катализатора, категория",Общее содержание азота | ASTM D3228,-0.00795869754017707,-0.010760738250674856
"Массовая доля цинка, ASTM D6481",Общее содержание азота | ASTM D3228,-0.0078619664425322,-0.02558118219081875
"Динамическая вязкость CCS -35°C, ASTM D5293","Массовая доля сульфатной золы, ГОСТ 12417",-0.007793505049698707,-0.014857790291785258
"Динамическая вязкость CCS -35°C, ASTM D5293",Массовая доля фосфора | ASTM D6481,-0.007791949121404307,-0.01627953338473786
"Динамическая вязкость CCS -35°C, ASTM D5293",Массовая доля цинка | ASTM D6481,-0.0077889564097576285,-0.01627953338473786
"Динамическая вязкость CCS -35°C, ASTM D5293",Массовая доля серы | ASTM D6481,-0.0077837353972074665,-0.014857778313936856
"Массовая доля, %",Массовая доля серы | ASTM D6481,0.007702529705451591,0.011009988769333607
"Испаряемость по NOACK, ASTM D5800",Общее содержание азота | ASTM D3228,-0.0074062810253721694,-0.015918521975654847
"Кинематическая вязкость, при 40°C, ASTM D445","Массовая доля сульфатной золы, ГОСТ 12417",-0.007391755782368077,-0.029028576299205796
"Кинематическая вязкость, при 40°C, ASTM D445",Массовая доля фосфора | ASTM D6481,-0.0073902800609957475,-0.031806322992431225
"Кинематическая вязкость, при 40°C, ASTM D445",Массовая доля цинка | ASTM D6481,-0.0073874416213619174,-0.031806322992431225
"Кинематическая вязкость, при 40°C, ASTM D445",Массовая доля серы | ASTM D6481,-0.0073824897480442115,-0.029028552897348636
Последовательность 1 | ASTM D892,"Щелочное число, ГОСТ 11362",-0.007281801463834184,-0.01896493744444191
"Массовая доля, %","Кислотное число, ГОСТ 11362",-0.007223367969535527,0.013338058520806438
"Время испытания | - Daimler Oxidation Test (DOT), ч",Массовая доля кальция | ASTM D6481,-0.007191577794388098,-0.017571220138470248
"Время испытания | - Daimler Oxidation Test (DOT), ч",Цвет Сейболт | -,-0.007165378934586818,-0.00716537893458679
"Дозировка катализатора, категория","Кислотное число, ГОСТ 11362",0.007069858620813979,-0.0008968156479851376
Деэм.время | ASTM D1401,"Кинематическая вязкость, при 40°C, ASTM D445",-0.007036453661245411,0.4925910382154139
"Массовая доля, %",Массовая доля фосфора | ASTM D6481,0.0068891825699841135,-0.0047698781442365576
Последовательность 3 | ASTM D892,"Щелочное число, ГОСТ 11362",-0.0068533151302048664,-0.014843888974122107
"Дозировка катализатора, категория","Динамическая вязкость CCS -20°C, ASTM D5293",-0.0067591402381198245,-0.018583021849372244
Деэм.время | ASTM D1401,Общее содержание азота | ASTM D3228,-0.006659762635188193,-0.012480112030088676
"Кислотное число, ГОСТ 11362","Массовая доля сульфатной золы, ГОСТ 12417",-0.006628094935191167,-0.007251955351308335
"Кислотное число, ГОСТ 11362",Массовая доля фосфора | ASTM D6481,-0.006626771674298703,-0.007945895515265543
"Кислотное число, ГОСТ 11362",Массовая доля цинка | ASTM D6481,-0.006624226480989498,-0.007945895515265543
"Кислотное число, ГОСТ 11362",Массовая доля серы | ASTM D6481,-0.006619786198136134,-0.007251949505027019
"Delta Kin. Viscosity KV100 - relative | - Daimler Oxidation Test (DOT), %",Цвет | ASTM D1500,0.0066044319330249976,-0.029410516947227117
Массовая доля кальция | ASTM D6481,"Массовая доля кальция, ASTM D6481",-0.006594722962791491,-0.035478004642398586
"Массовая доля кальция, ASTM D6481",Цвет Сейболт | -,-0.00657069844031946,-0.014467597873254292
"Время испытания | - Daimler Oxidation Test (DOT), ч","Массовая доля цинка, ASTM D6481",0.006423786733829935,-0.0600989774908505
Последовательность 2 | ASTM D892,"Щелочное число, ГОСТ 11362",-0.0063887942979632215,-0.010477378834650062
Деаэрация | ASTM D3427,"Щелочное число, ГОСТ 11362",-0.006388794297963217,-0.010477378834650062
Температура проведения теста | -,"Щелочное число, ГОСТ 11362",-0.006388794297963215,-0.010477378834650062
Деэм.эмульсия | ASTM D1401,"Щелочное число, ГОСТ 11362",-0.006388794297963178,-0.010477378834650062
"Массовая доля серы, ASTM D6481",Общее содержание азота | ASTM D3228,-0.006377267987714845,-0.022211594417072905
"Массовая доля, %",Массовая доля цинка | ASTM D6481,0.0062817670841072695,-0.004809707555671625
Деэм.масло | ASTM D1401,Массовая доля кальция | ASTM D6481,-0.006259374383118423,-0.0152824631658914
Деэм.вода | ASTM D1401,Массовая доля кальция | ASTM D6481,-0.006258597367666798,-0.015282276669192796
Деэм.масло | ASTM D1401,Цвет Сейболт | -,-0.006236571532812727,-0.006232045286242157
Деэм.вода | ASTM D1401,Цвет Сейболт | -,-0.006235797348022037,-0.006231969234635894
"Динамическая вязкость CCS -30°C, ASTM D5293",Массовая доля кальция | ASTM D6481,-0.006158437897017144,-0.029564298390505315
"Динамическая вязкость CCS -20°C, ASTM D5293",Массовая доля кальция | ASTM D6481,-0.0058057770400459195,-0.028345151146593597
"Динамическая вязкость CCS -20°C, ASTM D5293",Цвет Сейболт | -,-0.005784626641196243,-0.011558887050695308
"Динамическая вязкость CCS -35°C, ASTM D5293","Кинематическая вязкость, при 40°C, ASTM D445",-0.00572376546070207,0.4449381979764555
"Время испытания | - Daimler Oxidation Test (DOT), ч",Определение содержания воды методом Карла Фишера | ASTM D 6304,0.005699779330436137,0.004454172637039195
"Динамическая вязкость CCS -25°C, ASTM D5293",Массовая доля кальция | ASTM D6481,-0.005577424134810631,-0.02814071734777522
"Динамическая вязкость CCS -25°C, ASTM D5293",Цвет Сейболт | -,-0.005557105623749682,-0.01147552086303008
Массовая доля кальция | ASTM D6481,"Массовая доля фосфора, ASTM D6481",-0.005536667298729732,-0.03090815735435994
"Динамическая вязкость CCS -15°C, ASTM D5293",Массовая доля кальция | ASTM D6481,-0.005527077442297384,-0.022562337251144544
"Массовая доля фосфора, ASTM D6481",Цвет Сейболт | -,-0.005516497264493421,-0.012604056967503543
"Динамическая вязкость CCS -15°C, ASTM D5293",Цвет Сейболт | -,-0.005506942343830549,-0.009200709727632424
"Динамическая вязкость CCS -20°C, ASTM D5293","Кинематическая вязкость, при 40°C, ASTM D445",0.005498034390352503,0.8530672463701067
Массовая доля кальция | ASTM D6481,"Плотность при 15°С, ASTM D4052",-0.005457591942592895,-0.013332046723559627
Массовая доля кальция | ASTM D6481,"Плотность при 20°С, ASTM D4052",-0.005457554300410635,-0.013332046723559627
"Плотность при 15°С, ASTM D4052",Цвет Сейболт | -,-0.0054377099792401115,-0.005436683735967227
"Плотность при 20°С, ASTM D4052",Цвет Сейболт | -,-0.005437672474188037,-0.005436683735967227
"Дозировка катализатора, категория",Массовая доля кальция | ASTM D6481,-0.005396408982441844,-0.013185074666326669
"Дозировка катализатора, категория",Цвет Сейболт | -,-0.0053767499081185804,-0.00537674990811857
"Массовая доля серы, ASTM D6481",Определение содержания воды методом Карла Фишера | ASTM D 6304,-0.005355236743261908,0.12969125431236192
Массовая доля кальция | ASTM D6481,"Массовая доля цинка, ASTM D6481",-0.005330820290124136,-0.031344484865403935
"Массовая доля цинка, ASTM D6481",Цвет Сейболт | -,-0.005311400154877034,-0.01278198723822904
"Динамическая вязкость CCS -15°C, ASTM D5293","Кинематическая вязкость, при 40°C, ASTM D445",0.0052276265402552485,0.7100037779804332
"Динамическая вязкость CCS -35°C, ASTM D5293",Общее содержание азота | ASTM D3228,-0.005154421813280554,-0.01328621961039616
Массовая доля фосфора | ASTM D6481,"Щелочное число, ГОСТ 11362",-0.00504637151846367,-0.00906958476029191
Массовая доля цинка | ASTM D6481,"Щелочное число, ГОСТ 11362",-0.005044433321154944,-0.00906958476029191
Массовая доля серы | ASTM D6481,"Щелочное число, ГОСТ 11362",-0.00504105198888239,-0.008277502590719816
"Температура испытания | ASTM D445 Daimler Oxidation Test (DOT), °C","Щелочное число, ГОСТ 11362",-0.005038564802530694,0.014163481251332776
"Испаряемость по NOACK, ASTM D5800",Массовая доля кальция | ASTM D6481,-0.005021841984827796,-0.019504879306343877
"Испаряемость по NOACK, ASTM D5800",Цвет Сейболт | -,-0.005003547455050534,-0.007953907025349108
"Массовая доля, %",Последовательность 2 | ASTM D892,0.004996053573006732,0.006159407718287756
"Кинематическая вязкость, при 40°C, ASTM D445",Общее содержание азота | ASTM D3228,-0.0048887152828050685,-0.025958102255732363
"Количество биотоплива | - Daimler Oxidation Test (DOT), % масс","Щелочное число, ГОСТ 11362",-0.0046904010398890385,-0.00019514171639827783
Последовательность 1 | ASTM D892,Цвет | ASTM D1500,-0.004655126028012564,-0.007988767435073834
Деэм.время | ASTM D1401,Массовая доля кальция | ASTM D6481,-0.004515663866359278,-0.015291814104903175
Деэм.время | ASTM D1401,Цвет Сейболт | -,-0.004499213339377975,-0.00623585851155523
"Oxidation EOT | DIN 51453 Daimler Oxidation Test (DOT), A/cm","Кинематическая вязкость, при 100°C, ASTM D445",0.004458305529774609,0.04248327899736331
"Время испытания | - Daimler Oxidation Test (DOT), ч",Температура проведения теста | -,0.0044098596310481785,0.0044098596310481524
"Время испытания | - Daimler Oxidation Test (DOT), ч",Деаэрация | ASTM D3427,0.004409859631048168,0.0044098596310481524
Последовательность 3 | ASTM D892,Цвет | ASTM D1500,-0.004381202343848399,-0.00625282193488447
Массовая доля кальция | ASTM D6481,"Массовая доля серы, ASTM D6481",-0.004324117869615301,-0.027215747100706966
"Массовая доля серы, ASTM D6481",Цвет Сейболт | -,-0.004307677587003485,0.031657521956789864
Деаэрация | ASTM D3427,Последовательность 1 | ASTM D892,-0.0041036079356725165,-0.00651695466374319
Последовательность 1 | ASTM D892,Температура проведения теста | -,-0.004103607935672512,-0.00651695466374319
Деэм.эмульсия | ASTM D1401,Последовательность 1 | ASTM D892,-0.004103607935672495,-0.00651695466374319
Определение содержания воды методом Карла Фишера | ASTM D 6304,Последовательность 1 | ASTM D892,-0.004097938736762564,-0.006516944142072201
Последовательность 2 | ASTM D892,Цвет | ASTM D1500,-0.0040842424462925525,-0.004413478456461492
Деаэрация | ASTM D3427,Цвет | ASTM D1500,-0.004084242446292541,-0.004413478456461492
Деэм.эмульсия | ASTM D1401,Цвет | ASTM D1500,-0.00408424244629254,-0.004413478456461492
Температура проведения теста | -,Цвет | ASTM D1500,-0.004084242446292536,-0.004413478456461492
Определение содержания воды методом Карла Фишера | ASTM D 6304,Цвет | ASTM D1500,-0.0040786000011107885,-0.004413471330868231
"Динамическая вязкость CCS -25°C, ASTM D5293","Кинематическая вязкость, при 40°C, ASTM D445",0.0040213517656235405,0.8417812128552388
"Количество биотоплива | - Daimler Oxidation Test (DOT), % масс",Определение содержания воды методом Карла Фишера | ASTM D 6304,-0.004005643161391436,-0.0057040560034778524
Последовательность 3 | ASTM D892,Температура проведения теста | -,-0.0038621374798050692,-0.005100831561474095
Деаэрация | ASTM D3427,Последовательность 3 | ASTM D892,-0.003862137479805061,-0.005100831561474095
Деэм.эмульсия | ASTM D1401,Последовательность 3 | ASTM D892,-0.003862137479805008,-0.005100831561474095
Определение содержания воды методом Карла Фишера | ASTM D 6304,Последовательность 3 | ASTM D892,-0.003856801876128042,-0.005100823326144217
Деаэрация | ASTM D3427,Последовательность 2 | ASTM D892,-0.0036003600360036228,-0.0036003600360036
Последовательность 2 | ASTM D892,Температура проведения теста | -,-0.00360036003600362,-0.0036003600360036
Деэм.эмульсия | ASTM D1401,Температура проведения теста | -,-0.003600360036003606,-0.0036003600360036
Деаэрация | ASTM D3427,Деэм.эмульсия | ASTM D1401,-0.003600360036003604,-0.0036003600360036
Деэм.эмульсия | ASTM D1401,Последовательность 2 | ASTM D892,-0.0036003600360035577,-0.0036003600360036
Определение содержания воды методом Карла Фишера | ASTM D 6304,Последовательность 2 | ASTM D892,-0.0035953860819827907,-0.0036003542231959782
Деэм.эмульсия | ASTM D1401,Определение содержания воды методом Карла Фишера | ASTM D 6304,-0.003595386081982783,-0.0036003542231959782
Определение содержания воды методом Карла Фишера | ASTM D 6304,Температура проведения теста | -,-0.003595386081982778,-0.0036003542231959782
Деаэрация | ASTM D3427,Определение содержания воды методом Карла Фишера | ASTM D 6304,-0.003595386081982776,-0.0036003542231959782
"Динамическая вязкость CCS -35°C, ASTM D5293",Массовая доля кальция | ASTM D6481,-0.0034949648522341462,-0.01627953338473786
"Динамическая вязкость CCS -35°C, ASTM D5293",Цвет Сейболт | -,-0.0034822327235146896,-0.006638641179192381
"Кислотное число, ГОСТ 11362","Щелочное число, ГОСТ 11362",-0.0033152737898140506,0.1831133562752788
"Кинематическая вязкость, при 40°C, ASTM D445",Массовая доля кальция | ASTM D6481,-0.0033148020679955436,-0.031806322992431225
"Массовая доля сульфатной золы, ГОСТ 12417",Последовательность 1 | ASTM D892,-0.003241999095237994,-0.005148630535558207
Массовая доля фосфора | ASTM D6481,Последовательность 1 | ASTM D892,-0.003241351848833366,-0.00564130338652326
Массовая доля цинка | ASTM D6481,Последовательность 1 | ASTM D892,-0.0032401069188065174,-0.00564130338652326
Массовая доля серы | ASTM D6481,Последовательность 1 | ASTM D892,-0.003237935043911245,-0.005148626384906272
"Delta Kin. Viscosity KV100 - relative | - Daimler Oxidation Test (DOT), %","Массовая доля кальция, ASTM D6481",0.0032352203568658767,-0.07903384817793081
"Массовая доля сульфатной золы, ГОСТ 12417",Цвет | ASTM D1500,-0.0032266996562972114,-0.003486808044773808
Массовая доля фосфора | ASTM D6481,Цвет | ASTM D1500,-0.003226055464337281,-0.0038204609740959826
Массовая доля цинка | ASTM D6481,Цвет | ASTM D1500,-0.003224816409306181,-0.0038204609740959826
Массовая доля серы | ASTM D6481,Цвет | ASTM D1500,-0.0032226547837867882,-0.003486805233827002
"Кинематическая вязкость, при 40°C, ASTM D445",Последовательность 3 | ASTM D892,-0.003190764680810512,0.1528601400698868
"Динамическая вязкость CCS -30°C, ASTM D5293",Цвет Сейболт | -,0.003179344270819478,0.03434998496858363
"Температура испытания | ASTM D445 Daimler Oxidation Test (DOT), °C","Массовая доля сульфатной золы, ГОСТ 12417",-0.00310961901795922,-0.0027033276764915634
"Кинематическая вязкость, при 40°C, ASTM D445",Последовательность 2 | ASTM D892,-0.0030541803232166944,0.11023003945713723
"Массовая доля сульфатной золы, ГОСТ 12417",Последовательность 3 | ASTM D892,-0.0030512286776638088,-0.004029841926053864
Массовая доля фосфора | ASTM D6481,Последовательность 3 | ASTM D892,-0.003050619517471814,-0.004415457809138823
Массовая доля цинка | ASTM D6481,Последовательность 3 | ASTM D892,-0.003049447843425014,-0.004415457809138823
Массовая доля серы | ASTM D6481,Последовательность 3 | ASTM D892,-0.0030474037691455183,-0.004029838677331496
"Delta Kin. Viscosity KV100 - relative | - Daimler Oxidation Test (DOT), %",Последовательность 2 | ASTM D892,0.002980545482946688,0.07244859214550804
"Кислотное число, ГОСТ 11362",Массовая доля кальция | ASTM D6481,-0.002972341544406892,-0.007945895515265543
"Кислотное число, ГОСТ 11362",Цвет Сейболт | -,-0.0029615133281753565,-0.0032402617400972464
"Массовая доля сульфатной золы, ГОСТ 12417",Температура проведения теста | -,-0.002844415003145721,-0.0028444150031457175
"Массовая доля сульфатной золы, ГОСТ 12417",Последовательность 2 | ASTM D892,-0.0028444150031457197,-0.0028444150031457175
Деаэрация | ASTM D3427,"Массовая доля сульфатной золы, ГОСТ 12417",-0.002844415003145717,-0.0028444150031457175
Деэм.эмульсия | ASTM D1401,"Массовая доля сульфатной золы, ГОСТ 12417",-0.0028444150031457097,-0.0028444150031457175
Деэм.эмульсия | ASTM D1401,Массовая доля фосфора | ASTM D6481,-0.0028438471321100083,-0.00311659729302829
Деаэрация | ASTM D3427,Массовая доля фосфора | ASTM D6481,-0.002843847132110008,-0.00311659729302829
Массовая доля фосфора | ASTM D6481,Температура проведения теста | -,-0.002843847132110008,-0.00311659729302829
Массовая доля фосфора | ASTM D6481,Последовательность 2 | ASTM D892,-0.002843847132109989,-0.00311659729302829
Массовая доля цинка | ASTM D6481,Последовательность 2 | ASTM D892,-0.0028427548746656796,-0.00311659729302829
Массовая доля цинка | ASTM D6481,Температура проведения теста | -,-0.0028427548746656644,-0.00311659729302829
Деаэрация | ASTM D3427,Массовая доля цинка | ASTM D6481,-0.002842754874665658,-0.00311659729302829
Деэм.эмульсия | ASTM D1401,Массовая доля цинка | ASTM D6481,-0.0028427548746656514,-0.00311659729302829
Массовая доля серы | ASTM D6481,Последовательность 2 | ASTM D892,-0.002840849348675207,-0.002844412710074471
Деэм.эмульсия | ASTM D1401,Массовая доля серы | ASTM D6481,-0.0028408493486752023,-0.002844412710074471
Массовая доля серы | ASTM D6481,Температура проведения теста | -,-0.0028408493486751806,-0.002844412710074471
Деаэрация | ASTM D3427,Массовая доля серы | ASTM D6481,-0.0028408493486751724,-0.002844412710074471
"Массовая доля сульфатной золы, ГОСТ 12417",Определение содержания воды методом Карла Фишера | ASTM D 6304,-0.002840485399078259,-0.002844410410816882
Массовая доля фосфора | ASTM D6481,Определение содержания воды методом Карла Фишера | ASTM D 6304,-0.0028399183125653272,-0.0031165922612591563
Массовая доля цинка | ASTM D6481,Определение содержания воды методом Карла Фишера | ASTM D 6304,-0.0028388275640918222,-0.0031165922612591563
Массовая доля серы | ASTM D6481,Определение содержания воды методом Карла Фишера | ASTM D 6304,-0.0028369246706154653,-0.0028444081177493386
"Oxidation EOT | DIN 51453 Daimler Oxidation Test (DOT), A/cm","Индекс вязкости, ГОСТ 25371",0.0024200493939103103,0.019858672344721814
"Oxidation EOT | DIN 51453 Daimler Oxidation Test (DOT), A/cm","Щелочное число, ASTM D2896",0.002381076113211051,0.007414821753949323
Деэм.эмульсия | ASTM D1401,"Кинематическая вязкость, при 40°C, ASTM D445",0.0023413226231000436,0.11619200072585259
Массовая доля кальция | ASTM D6481,"Щелочное число, ГОСТ 11362",-0.00226347616155474,-0.00906958476029191
Цвет Сейболт | -,"Щелочное число, ГОСТ 11362",-0.0022552303361857316,-0.0036984916855354365
"Delta Kin. Viscosity KV100 - relative | - Daimler Oxidation Test (DOT), %",Последовательность 1 | ASTM D892,0.002251972406896743,0.07267062321368341
"Массовая доля сульфатной золы, ГОСТ 12417",Массовая доля фосфора | ASTM D6481,-0.002246742372522694,-0.00246222489151197
"Массовая доля сульфатной золы, ГОСТ 12417",Массовая доля цинка | ASTM D6481,-0.0022458794495286297,-0.00246222489151197
Массовая доля серы | ASTM D6481,"Массовая доля сульфатной золы, ГОСТ 12417",-0.002244374014888197,-0.0022471891996265077
"Массовая доля, %",Цвет | ASTM D1500,-0.00220610647843564,0.017738626855496386
"Кинематическая вязкость, при 40°C, ASTM D445",Последовательность 1 | ASTM D892,-0.002174688779475065,0.21707528858462288
"Количество биотоплива | - Daimler Oxidation Test (DOT), % масс",Цвет | ASTM D1500,-0.0021545091586654113,0.021235211907982433
"Массовая доля сульфатной золы, ГОСТ 12417","Массовая доля фосфора, ASTM D6481",-0.002150132069647032,0.09058017761081376
"Время испытания | - Daimler Oxidation Test (DOT), ч","Щелочное число, ГОСТ 11362",0.002149644338424769,0.002259031560174822
Общее содержание азота | ASTM D3228,Последовательность 1 | ASTM D892,-0.0021441739947004428,-0.0046040383290400135
